x_0 f(x)	
0.015928	0
0.015936	0
0.015944	0
0.015952	0
0.01596	0
0.015968	0
0.015976	0
0.015984	0
0.015992	0
0.016	0
0.016008	0
0.016016	0
0.016024	0
0.016032	0
0.01604	0
0.016048	0
0.016056	0
0.016064	0
0.016072	0
0.01608	0
0.016088	0
0.016096	0
0.016104	0
0.016112	0
0.01612	0
0.016128	0
0.016136	0
0.016144	0
0.016152	0
0.01616	0
0.016168	0
0.016176	0
0.016184	0
0.016192	0
0.0162	0
0.016208	0
0.016216	0
0.016224	0
0.016232	0
0.01624	0
0.016248	0
0.016256	0
0.016264	0
0.016272	0
0.01628	0
0.016288	0
0.016296	0
0.016304	0
0.016312	0
0.01632	0
0.016328	0
0.016336	0
0.016344	0
0.016352	0
0.01636	0
0.016368	0
0.016376	0
0.016384	0
0.016392	0
0.0164	0
0.016408	0
0.016416	0
0.016424	0
0.016432	0
0.01644	0
0.016448	0
0.016456	0
0.016464	0
0.016472	0
0.01648	0
0.016488	0
0.016496	0
0.016504	0
0.016512	0
0.01652	0
0.016528	0
0.016536	0
0.016544	0
0.016552	0
0.01656	0
0.016568	0
0.016576	0
0.016584	0
0.016592	0
0.0166	-0.04
0.016608	0
0.016616	0
0.016624	0
0.016632	0
0.01664	0
0.016648	0
0.016656	0
0.016664	0
0.016672	0
0.01668	0
0.016688	0
0.016696	0
0.016704	0
0.016712	0
0.01672	0
0.016728	0
0.016736	0
0.016744	0
0.016752	0
0.01676	0
0.016768	0
0.016776	0
0.016784	0
0.016792	0
0.0168	0
0.016808	0
0.016816	0
0.016824	0
0.016832	0
0.01684	0
0.016848	0
0.016856	0
0.016864	0
0.016872	0
0.01688	0
0.016888	0
0.016896	0
0.016904	0
0.016912	0
0.01692	0
0.016928	0
0.016936	0
0.016944	0
0.016952	0
0.01696	0
0.016968	0
0.016976	0
0.016984	0
0.016992	0
0.017	0
0.017008	0
0.017016	0
0.017024	0
0.017032	0
0.01704	0
0.017048	0
0.017056	0
0.017064	0
0.017072	0
0.01708	0
0.017088	0
0.017096	0
0.017104	0
0.017112	0
0.01712	0
0.017128	0
0.017136	0
0.017144	0
0.017152	0
0.01716	0
0.017168	0
0.017176	0
0.017184	0
0.017192	0
0.0172	0
0.017208	0
0.017216	0
0.017224	0
0.017232	0
0.01724	0
0.017248	0
0.017256	0
0.017264	0
0.017272	0
0.01728	0
0.017288	0
0.017296	0
0.017304	0
0.017312	0
0.01732	0
0.017328	0
0.017336	0
0.017344	0
0.017352	0
0.01736	0
0.017368	0
0.017376	0
0.017384	0
0.017392	0
0.0174	0
0.017408	0
0.017416	0
0.017424	0
0.017432	0
0.01744	0
0.017448	0
0.017456	0
0.017464	0
0.017472	0
0.01748	0
0.017488	0
0.017496	0
0.017504	0
0.017512	0
0.01752	0
0.017528	0
0.017536	0
0.017544	0
0.017552	0
0.01756	0
0.017568	0
0.017576	0
0.017584	0
0.017592	0
0.0176	0
0.017608	0
0.017616	0
0.017624	0
0.017632	0
0.01764	0
0.017648	0
0.017656	0
0.017664	0
0.017672	0
0.01768	0
0.017688	0
0.017696	0
0.017704	0
0.017712	0
0.01772	0
0.017728	-0.04
0.017736	0
0.017744	0
0.017752	0
0.01776	0
0.017768	0
0.017776	0
0.017784	0
0.017792	0
0.0178	0
0.017808	0
0.017816	0
0.017824	0
0.017832	0
0.01784	0
0.017848	0
0.017856	0
0.017864	0
0.017872	0
0.01788	0
0.017888	0
0.017896	0
0.017904	-0.04
0.017912	0
0.01792	0
0.017928	0
0.017936	0
0.017944	-0.04
0.017952	0
0.01796	0
0.017968	0
0.017976	0
0.017984	0
0.017992	0
0.018	0
0.018008	0
0.018016	0
0.018024	0
0.018032	0
0.01804	0
0.018048	0
0.018056	0
0.018064	0
0.018072	0
0.01808	0
0.018088	0
0.018096	0
0.018104	3.48
0.018112	0
0.01812	0
0.018128	0
0.018136	-0.04
0.018144	-0.04
0.018152	-0.04
0.01816	0
0.018168	-0.04
0.018176	0
0.018184	0
0.018192	-0.04
0.0182	0
0.018208	0
0.018216	0
0.018224	0
0.018232	0
0.01824	0
0.018248	0
0.018256	0
0.018264	0
0.018272	0
0.01828	0
0.018288	0
0.018296	-0.04
0.018304	0
0.018312	0
0.01832	0
0.018328	0
0.018336	0
0.018344	0
0.018352	0
0.01836	0
0.018368	0
0.018376	0
0.018384	0
0.018392	0
0.0184	0
0.018408	0
0.018416	0
0.018424	0
0.018432	0
0.01844	0
0.018448	0
0.018456	0
0.018464	0
0.018472	0
0.01848	0
0.018488	0
0.018496	0
0.018504	0
0.018512	0
0.01852	0
0.018528	0
0.018536	0
0.018544	0
0.018552	0
0.01856	0
0.018568	0
0.018576	0
0.018584	0
0.018592	0
0.0186	0
0.018608	0
0.018616	0
0.018624	0
0.018632	0
0.01864	0
0.018648	0
0.018656	0
0.018664	0
0.018672	0
0.01868	0
0.018688	0
0.018696	0
0.018704	0
0.018712	0
0.01872	0
0.018728	0
0.018736	0
0.018744	0
0.018752	0
0.01876	0
0.018768	0
0.018776	0
0.018784	0
0.018792	0
0.0188	0
0.018808	0
0.018816	0
0.018824	0
0.018832	0
0.01884	0
0.018848	0
0.018856	0
0.018864	0
0.018872	0
0.01888	0
0.018888	0
0.018896	0
0.018904	0
0.018912	-0.04
0.01892	0
0.018928	0
0.018936	0
0.018944	0
0.018952	0
0.01896	0
0.018968	0
0.018976	0
0.018984	0
0.018992	0
0.019	0
0.019008	0
0.019016	0
0.019024	0
0.019032	0
0.01904	0
0.019048	0
0.019056	0
0.019064	0
0.019072	0
0.01908	0
0.019088	0
0.019096	0
0.019104	0
0.019112	0
0.01912	0
0.019128	0
0.019136	0
0.019144	0
0.019152	0
0.01916	0
0.019168	0
0.019176	0
0.019184	0
0.019192	0
0.0192	0
0.019208	0
0.019216	0
0.019224	0
0.019232	0
0.01924	0
0.019248	0
0.019256	0
0.019264	0
0.019272	0
0.01928	0
0.019288	0
0.019296	0
0.019304	0
0.019312	0
0.01932	0
0.019328	0
0.019336	0
0.019344	0
0.019352	0
0.01936	0
0.019368	0
0.019376	0
0.019384	0
0.019392	0
0.0194	-0.04
0.019408	0
0.019416	0
0.019424	0
0.019432	0
0.01944	0
0.019448	0
0.019456	0
0.019464	0
0.019472	0
0.01948	0
0.019488	0
0.019496	0
0.019504	0
0.019512	0
0.01952	0
0.019528	0
0.019536	0
0.019544	0
0.019552	0
0.01956	0
0.019568	0
0.019576	0
0.019584	0
0.019592	0
0.0196	0
0.019608	0
0.019616	0
0.019624	0
0.019632	0
0.01964	0
0.019648	0
0.019656	0
0.019664	0
0.019672	0
0.01968	0
0.019688	0
0.019696	0
0.019704	0
0.019712	0
0.01972	0
0.019728	0
0.019736	0
0.019744	0
0.019752	0
0.01976	0
0.019768	0
0.019776	0
0.019784	0
0.019792	0
0.0198	0
0.019808	0
0.019816	0
0.019824	0
0.019832	0
0.01984	0
0.019848	0
0.019856	0
0.019864	0
0.019872	0
0.01988	0
0.019888	0
0.019896	0
0.019904	0
0.019912	0
0.01992	0
0.019928	0
0.019936	0
0.019944	0
0.019952	0
0.01996	0
0.019968	0
0.019976	0
0.019984	0
0.019992	0
0.02	0
0.020008	0
0.020016	0
0.020024	0
0.020032	0
0.02004	0
0.020048	0
0.020056	0
0.020064	0
0.020072	0
0.02008	0
0.020088	0
0.020096	0
0.020104	0
0.020112	0
0.02012	0
0.020128	0
0.020136	0
0.020144	0
0.020152	0
0.02016	0
0.020168	0
0.020176	0
0.020184	0
0.020192	0
0.0202	0
0.020208	0
0.020216	0
0.020224	0
0.020232	0
0.02024	0
0.020248	0
0.020256	0
0.020264	0
0.020272	0
0.02028	0
0.020288	0
0.020296	0
0.020304	0
0.020312	0
0.02032	0
0.020328	0
0.020336	0
0.020344	0
0.020352	0
0.02036	0
0.020368	0
0.020376	0
0.020384	0
0.020392	0
0.0204	0
0.020408	0
0.020416	0
0.020424	0
0.020432	0
0.02044	0
0.020448	0
0.020456	0
0.020464	0
0.020472	0
0.02048	0
0.020488	0
0.020496	0
0.020504	0
0.020512	0
0.02052	0
0.020528	0
0.020536	0
0.020544	0
0.020552	0
0.02056	0
0.020568	0
0.020576	0
0.020584	0
0.020592	0
0.0206	0
0.020608	0
0.020616	0
0.020624	0
0.020632	0
0.02064	0
0.020648	0
0.020656	0
0.020664	0
0.020672	0
0.02068	0
0.020688	0
0.020696	0
0.020704	0
0.020712	0
0.02072	0
0.020728	0
0.020736	0
0.020744	0
0.020752	0
0.02076	0
0.020768	0
0.020776	0
0.020784	0
0.020792	0
0.0208	0
0.020808	0
0.020816	0
0.020824	0
0.020832	0
0.02084	0
0.020848	0
0.020856	0
0.020864	0
0.020872	0
0.02088	0
0.020888	0
0.020896	0
0.020904	0
0.020912	0
0.02092	0
0.020928	0
0.020936	0
0.020944	0
0.020952	0
0.02096	0
0.020968	0
0.020976	0
0.020984	0
0.020992	0
0.021	-0.04
0.021008	-0.04
0.021016	0
0.021024	0
0.021032	0
0.02104	0
0.021048	0
0.021056	0
0.021064	0
0.021072	0
0.02108	0
0.021088	0
0.021096	0
0.021104	0
0.021112	0
0.02112	0
0.021128	0
0.021136	0
0.021144	0
0.021152	0
0.02116	0
0.021168	0
0.021176	0
0.021184	0
0.021192	0
0.0212	0
0.021208	0
0.021216	0
0.021224	0
0.021232	0
0.02124	0
0.021248	0
0.021256	0
0.021264	0
0.021272	0
0.02128	0
0.021288	0
0.021296	0
0.021304	0
0.021312	0
0.02132	0
0.021328	0
0.021336	0
0.021344	-0.04
0.021352	0
0.02136	0
0.021368	0
0.021376	0
0.021384	0
0.021392	0
0.0214	0
0.021408	0
0.021416	0
0.021424	0
0.021432	0
0.02144	0
0.021448	0
0.021456	0
0.021464	0
0.021472	0
0.02148	0
0.021488	0
0.021496	0
0.021504	0
0.021512	0
0.02152	0
0.021528	0
0.021536	0
0.021544	0
0.021552	0
0.02156	0
0.021568	0
0.021576	0
0.021584	0
0.021592	0
0.0216	0
0.021608	0
0.021616	0
0.021624	0
0.021632	0
0.02164	0
0.021648	0
0.021656	0
0.021664	0
0.021672	0
0.02168	0
0.021688	0
0.021696	0
0.021704	0
0.021712	0
0.02172	0
0.021728	0
0.021736	0
0.021744	0
0.021752	0
0.02176	0
0.021768	0
0.021776	0
0.021784	0
0.021792	0
0.0218	0
0.021808	0
0.021816	0
0.021824	0
0.021832	0
0.02184	0
0.021848	0
0.021856	0
0.021864	0
0.021872	0
0.02188	0
0.021888	0
0.021896	0
0.021904	0
0.021912	0
0.02192	0
0.021928	0
0.021936	0
0.021944	0
0.021952	0
0.02196	0
0.021968	0
0.021976	0
0.021984	0
0.021992	0
0.022	0
0.022008	0
0.022016	0
0.022024	0
0.022032	0
0.02204	0
0.022048	0
0.022056	0
0.022064	0
0.022072	0
0.02208	0
0.022088	0
0.022096	0
0.022104	0
0.022112	0
0.02212	0
0.022128	0
0.022136	0
0.022144	0
0.022152	0
0.02216	0
0.022168	0
0.022176	0
0.022184	0
0.022192	0
0.0222	0
0.022208	0
0.022216	0
0.022224	0
0.022232	0
0.02224	0
0.022248	0
0.022256	0
0.022264	0
0.022272	0
0.02228	0
0.022288	0
0.022296	0
0.022304	0
0.022312	0
0.02232	0
0.022328	0
0.022336	0
0.022344	0
0.022352	0
0.02236	0
0.022368	0
0.022376	0
0.022384	0
0.022392	0
0.0224	0
0.022408	0
0.022416	0
0.022424	0
0.022432	0
0.02244	0
0.022448	0
0.022456	0
0.022464	-0.04
0.022472	0
0.02248	0
0.022488	0
0.022496	0
0.022504	0
0.022512	0
0.02252	0
0.022528	0
0.022536	0
0.022544	0
0.022552	0
0.02256	0
0.022568	0
0.022576	0
0.022584	0
0.022592	0
0.0226	0
0.022608	0
0.022616	0
0.022624	0
0.022632	0
0.02264	0
0.022648	0
0.022656	0
0.022664	0
0.022672	0
0.02268	0
0.022688	0
0.022696	0
0.022704	0
0.022712	0
0.02272	0
0.022728	0
0.022736	0
0.022744	0
0.022752	0
0.02276	0
0.022768	0
0.022776	0
0.022784	0
0.022792	0
0.0228	0
0.022808	0
0.022816	0
0.022824	0
0.022832	0
0.02284	0
0.022848	0
0.022856	0
0.022864	0
0.022872	0
0.02288	0
0.022888	0
0.022896	0
0.022904	0
0.022912	0
0.02292	0
0.022928	0
0.022936	0
0.022944	0
0.022952	0
0.02296	0
0.022968	0
0.022976	0
0.022984	0
0.022992	0
0.023	0
0.023008	0
0.023016	0
0.023024	0
0.023032	0
0.02304	0
0.023048	0
0.023056	0
0.023064	0
0.023072	0
0.02308	0
0.023088	0
0.023096	0
0.023104	0
0.023112	-0.04
0.02312	0
0.023128	0
0.023136	0
0.023144	0
0.023152	0
0.02316	0
0.023168	0
0.023176	0
0.023184	0
0.023192	0
0.0232	0
0.023208	0
0.023216	0
0.023224	0
0.023232	0
0.02324	0
0.023248	0
0.023256	0
0.023264	0
0.023272	0
0.02328	0
0.023288	0
0.023296	0
0.023304	0
0.023312	0
0.02332	0
0.023328	0
0.023336	0
0.023344	0
0.023352	0
0.02336	0
0.023368	0
0.023376	0
0.023384	0
0.023392	0
0.0234	0
0.023408	0
0.023416	0
0.023424	0
0.023432	0
0.02344	0
0.023448	0
0.023456	0
0.023464	0
0.023472	0
0.02348	0
0.023488	0
0.023496	0
0.023504	0
0.023512	0
0.02352	0
0.023528	0
0.023536	0
0.023544	0
0.023552	0
0.02356	0
0.023568	0
0.023576	0
0.023584	0
0.023592	0
0.0236	0
0.023608	0
0.023616	0
0.023624	0
0.023632	0
0.02364	-0.04
0.023648	0
0.023656	0
0.023664	0
0.023672	0
0.02368	0
0.023688	0
0.023696	0
0.023704	0
0.023712	0
0.02372	0
0.023728	0
0.023736	0
0.023744	0
0.023752	0
0.02376	0
0.023768	0
0.023776	0
0.023784	0
0.023792	0
0.0238	-0.04
0.023808	0
0.023816	0
0.023824	0
0.023832	0
0.02384	0
0.023848	0
0.023856	0
0.023864	0
0.023872	0
0.02388	0
0.023888	0
0.023896	0
0.023904	0
0.023912	0
0.02392	0
0.023928	0
0.023936	0
0.023944	0
0.023952	0
0.02396	0
0.023968	0
0.023976	0
0.023984	0
0.023992	0
0.024	0
0.024008	0
0.024016	0
0.024024	0
0.024032	0
0.02404	0
0.024048	0
0.024056	0
0.024064	0
0.024072	0
0.02408	0
0.024088	0
0.024096	0
0.024104	0
0.024112	0
0.02412	0
0.024128	0
0.024136	0
0.024144	0
0.024152	0
0.02416	0
0.024168	-0.04
0.024176	0
0.024184	0
0.024192	0
0.0242	0
0.024208	0
0.024216	0
0.024224	0
0.024232	0
0.02424	0
0.024248	0
0.024256	0
0.024264	0
0.024272	0
0.02428	0
0.024288	0
0.024296	0
0.024304	0
0.024312	0
0.02432	0
0.024328	0
0.024336	0
0.024344	0
0.024352	0
0.02436	0
0.024368	0
0.024376	0
0.024384	0
0.024392	0
0.0244	0
0.024408	0
0.024416	0
0.024424	0
0.024432	0
0.02444	0
0.024448	0
0.024456	0
0.024464	0
0.024472	0
0.02448	0
0.024488	0
0.024496	0
0.024504	0
0.024512	0
0.02452	0
0.024528	0
0.024536	0
0.024544	0
0.024552	0
0.02456	0
0.024568	0
0.024576	0
0.024584	0
0.024592	0
0.0246	0
0.024608	0
0.024616	0
0.024624	0
0.024632	0
0.02464	0
0.024648	0
0.024656	0
0.024664	0
0.024672	0
0.02468	0
0.024688	0
0.024696	0
0.024704	0
0.024712	0
0.02472	0
0.024728	0
0.024736	0
0.024744	0
0.024752	0
0.02476	0
0.024768	0
0.024776	0
0.024784	0
0.024792	0
0.0248	0
0.024808	0
0.024816	0
0.024824	0
0.024832	0
0.02484	0
0.024848	0
0.024856	0
0.024864	0
0.024872	0
0.02488	0
0.024888	0
0.024896	0
0.024904	0
0.024912	0
0.02492	0
0.024928	0
0.024936	0
0.024944	0
0.024952	0
0.02496	0
0.024968	0
0.024976	0
0.024984	0
0.024992	0
0.025	0
0.025008	0
0.025016	0
0.025024	0
0.025032	0
0.02504	0
0.025048	0
0.025056	0
0.025064	0
0.025072	0
0.02508	0
0.025088	0
0.025096	0
0.025104	0
0.025112	0
0.02512	0
0.025128	0
0.025136	0
0.025144	0
0.025152	0
0.02516	0
0.025168	0
0.025176	0
0.025184	0
0.025192	0
0.0252	0
0.025208	0
0.025216	0
0.025224	0
0.025232	0
0.02524	0
0.025248	0
0.025256	0
0.025264	0
0.025272	0
0.02528	0
0.025288	0
0.025296	0
0.025304	0
0.025312	0
0.02532	0
0.025328	0
0.025336	0
0.025344	0
0.025352	0
0.02536	0
0.025368	0
0.025376	0
0.025384	0
0.025392	0
0.0254	0
0.025408	0
0.025416	0
0.025424	0
0.025432	0
0.02544	0
0.025448	0
0.025456	0
0.025464	0
0.025472	0
0.02548	0
0.025488	0
0.025496	0
0.025504	0
0.025512	0
0.02552	0
0.025528	0
0.025536	-0.04
0.025544	0
0.025552	0
0.02556	0
0.025568	0
0.025576	0
0.025584	0
0.025592	0
0.0256	0
0.025608	0
0.025616	0
0.025624	0
0.025632	0
0.02564	0
0.025648	0
0.025656	0
0.025664	0
0.025672	0
0.02568	0
0.025688	0
0.025696	0
0.025704	0
0.025712	0
0.02572	0
0.025728	0
0.025736	0
0.025744	0
0.025752	0
0.02576	0
0.025768	-0.04
0.025776	0
0.025784	0
0.025792	0
0.0258	0
0.025808	0
0.025816	0
0.025824	0
0.025832	0
0.02584	0
0.025848	0
0.025856	0
0.025864	0
0.025872	0
0.02588	0
0.025888	0
0.025896	0
0.025904	0
0.025912	0
0.02592	0
0.025928	0
0.025936	0
0.025944	0
0.025952	0
0.02596	0
0.025968	0
0.025976	0
0.025984	0
0.025992	0
0.026	0
0.026008	0
0.026016	0
0.026024	0
0.026032	0
0.02604	0
0.026048	0
0.026056	0
0.026064	0
0.026072	0
0.02608	0
0.026088	0
0.026096	0
0.026104	0
0.026112	0
0.02612	0
0.026128	0
0.026136	0
0.026144	0
0.026152	0
0.02616	0
0.026168	0
0.026176	0
0.026184	0
0.026192	0
0.0262	0
0.026208	0
0.026216	0
0.026224	0
0.026232	0
0.02624	0
0.026248	0
0.026256	-0.04
0.026264	0
0.026272	0
0.02628	0
0.026288	0
0.026296	0
0.026304	0
0.026312	0
0.02632	0
0.026328	0
0.026336	0
0.026344	0
0.026352	0
0.02636	0
0.026368	0
0.026376	0
0.026384	0
0.026392	0
0.0264	0
0.026408	0
0.026416	0
0.026424	0
0.026432	0
0.02644	0
0.026448	0
0.026456	0
0.026464	0
0.026472	0
0.02648	0
0.026488	-0.04
0.026496	0
0.026504	0
0.026512	0
0.02652	0
0.026528	0
0.026536	0
0.026544	0
0.026552	0
0.02656	0
0.026568	0
0.026576	0
0.026584	0
0.026592	0
0.0266	0
0.026608	0
0.026616	0
0.026624	0
0.026632	0
0.02664	0
0.026648	0
0.026656	0
0.026664	0
0.026672	0
0.02668	0
0.026688	0
0.026696	0
0.026704	0
0.026712	0
0.02672	0
0.026728	0
0.026736	0
0.026744	0
0.026752	0
0.02676	0
0.026768	0
0.026776	0
0.026784	0
0.026792	0
0.0268	0
0.026808	0
0.026816	0
0.026824	0
0.026832	0
0.02684	0
0.026848	0
0.026856	0
0.026864	0
0.026872	0
0.02688	0
0.026888	0
0.026896	0
0.026904	0
0.026912	0
0.02692	0
0.026928	0
0.026936	0
0.026944	0
0.026952	0
0.02696	0
0.026968	0
0.026976	0
0.026984	0
0.026992	0
0.027	0
0.027008	0
0.027016	0
0.027024	0
0.027032	0
0.02704	0
0.027048	0
0.027056	0
0.027064	0
0.027072	0
0.02708	0
0.027088	0
0.027096	0
0.027104	0
0.027112	0
0.02712	0
0.027128	0
0.027136	0
0.027144	0
0.027152	0
0.02716	0
0.027168	0
0.027176	0
0.027184	0
0.027192	0
0.0272	0
0.027208	0
0.027216	0
0.027224	0
0.027232	0
0.02724	0
0.027248	0
0.027256	0
0.027264	0
0.027272	0
0.02728	0
0.027288	0
0.027296	0
0.027304	0
0.027312	0
0.02732	0
0.027328	0
0.027336	0
0.027344	0
0.027352	0
0.02736	0
0.027368	0
0.027376	0
0.027384	0
0.027392	0
0.0274	0
0.027408	0
0.027416	0
0.027424	0
0.027432	0
0.02744	0
0.027448	0
0.027456	0
0.027464	0
0.027472	0
0.02748	0
0.027488	0
0.027496	0
0.027504	0
0.027512	0
0.02752	0
0.027528	0
0.027536	0
0.027544	0
0.027552	0
0.02756	0
0.027568	0
0.027576	0
0.027584	0
0.027592	0
0.0276	0
0.027608	0
0.027616	0
0.027624	0
0.027632	0
0.02764	0
0.027648	0
0.027656	0
0.027664	0
0.027672	0
0.02768	0
0.027688	0
0.027696	0
0.027704	0
0.027712	0
0.02772	0
0.027728	0
0.027736	0
0.027744	0
0.027752	0
0.02776	0
0.027768	0
0.027776	0
0.027784	0
0.027792	0
0.0278	0
0.027808	0
0.027816	0
0.027824	0
0.027832	0
0.02784	0
0.027848	0
0.027856	0
0.027864	0
0.027872	0
0.02788	0
0.027888	0
0.027896	0
0.027904	0
0.027912	0
0.02792	0
0.027928	0
0.027936	0
0.027944	0
0.027952	-0.04
0.02796	0
0.027968	0
0.027976	0
0.027984	0
0.027992	0
0.028	0
0.028008	0
0.028016	0
0.028024	0
0.028032	0
0.02804	0
0.028048	0
0.028056	0
0.028064	0
0.028072	0
0.02808	0
0.028088	0
0.028096	0
0.028104	0
0.028112	0
0.02812	0
0.028128	0
0.028136	0
0.028144	0
0.028152	0
0.02816	0
0.028168	0
0.028176	0
0.028184	0
0.028192	0
0.0282	0
0.028208	0
0.028216	0
0.028224	0
0.028232	0
0.02824	0
0.028248	0
0.028256	0
0.028264	0
0.028272	0
0.02828	0
0.028288	0
0.028296	0
0.028304	0
0.028312	0
0.02832	0
0.028328	0
0.028336	0
0.028344	0
0.028352	0
0.02836	0
0.028368	0
0.028376	0
0.028384	0
0.028392	0
0.0284	0
0.028408	0
0.028416	0
0.028424	0
0.028432	0
0.02844	0
0.028448	0
0.028456	0
0.028464	0
0.028472	0
0.02848	0
0.028488	0
0.028496	0
0.028504	0
0.028512	0
0.02852	0
0.028528	0
0.028536	0
0.028544	0
0.028552	0
0.02856	0
0.028568	0
0.028576	0
0.028584	0
0.028592	0
0.0286	0
0.028608	0
0.028616	0
0.028624	0
0.028632	0
0.02864	0
0.028648	0
0.028656	0
0.028664	0
0.028672	0
0.02868	0
0.028688	0
0.028696	0
0.028704	0
0.028712	0
0.02872	0
0.028728	0
0.028736	0
0.028744	0
0.028752	0
0.02876	0
0.028768	0
0.028776	0
0.028784	0
0.028792	0
0.0288	0
0.028808	0
0.028816	0
0.028824	0
0.028832	0
0.02884	0
0.028848	0
0.028856	0
0.028864	0
0.028872	0
0.02888	0
0.028888	0
0.028896	0
0.028904	0
0.028912	0
0.02892	0
0.028928	0
0.028936	0
0.028944	0
0.028952	0
0.02896	0
0.028968	0
0.028976	0
0.028984	0
0.028992	0
0.029	0
0.029008	0
0.029016	0
0.029024	0
0.029032	0
0.02904	0
0.029048	0
0.029056	0
0.029064	0
0.029072	0
0.02908	0
0.029088	0
0.029096	0
0.029104	0
0.029112	0
0.02912	0
0.029128	0
0.029136	0
0.029144	0
0.029152	0
0.02916	0
0.029168	0
0.029176	0
0.029184	0
0.029192	0
0.0292	0
0.029208	0
0.029216	0
0.029224	0
0.029232	0
0.02924	0
0.029248	0
0.029256	0
0.029264	0
0.029272	0
0.02928	0
0.029288	0
0.029296	0
0.029304	0
0.029312	0
0.02932	0
0.029328	0
0.029336	0
0.029344	0
0.029352	0
0.02936	0
0.029368	0
0.029376	0
0.029384	0
0.029392	0
0.0294	0
0.029408	0
0.029416	0
0.029424	0
0.029432	0
0.02944	0
0.029448	0
0.029456	0
0.029464	0
0.029472	0
0.02948	0
0.029488	0
0.029496	0
0.029504	0
0.029512	0
0.02952	0
0.029528	0
0.029536	0
0.029544	0
0.029552	0
0.02956	0
0.029568	0
0.029576	0
0.029584	0
0.029592	0
0.0296	0
0.029608	0
0.029616	0
0.029624	0
0.029632	0
0.02964	0
0.029648	0
0.029656	0
0.029664	0
0.029672	0
0.02968	0
0.029688	0
0.029696	0
0.029704	0
0.029712	0
0.02972	0
0.029728	0
0.029736	0
0.029744	0
0.029752	0
0.02976	0
0.029768	0
0.029776	0
0.029784	0
0.029792	0
0.0298	0
0.029808	0
0.029816	0
0.029824	0
0.029832	0
0.02984	0
0.029848	0
0.029856	0
0.029864	0
0.029872	0
0.02988	0
0.029888	0
0.029896	0
0.029904	0
0.029912	0
0.02992	0
0.029928	0
0.029936	0
0.029944	0
0.029952	0
0.02996	0
0.029968	0
0.029976	0
0.029984	0
0.029992	0
0.03	0
0.030008	0
0.030016	0
0.030024	0
0.030032	0
0.03004	0
0.030048	0
0.030056	0
0.030064	0
0.030072	0
0.03008	0
0.030088	0
0.030096	0
0.030104	0
0.030112	0
0.03012	0
0.030128	0
0.030136	0
0.030144	0
0.030152	0
0.03016	0
0.030168	0
0.030176	0
0.030184	0
0.030192	0
0.0302	0
0.030208	0
0.030216	0
0.030224	0
0.030232	0
0.03024	0
0.030248	0
0.030256	0
0.030264	0
0.030272	0
0.03028	0
0.030288	0
0.030296	0
0.030304	0
0.030312	0
0.03032	0
0.030328	0
0.030336	0
0.030344	0
0.030352	0
0.03036	0
0.030368	0
0.030376	0
0.030384	0
0.030392	0
0.0304	0
0.030408	0
0.030416	0
0.030424	0
0.030432	0
0.03044	0
0.030448	0
0.030456	0
0.030464	0
0.030472	0
0.03048	0
0.030488	0
0.030496	0
0.030504	0
0.030512	0
0.03052	0
0.030528	0
0.030536	0
0.030544	0
0.030552	0
0.03056	-0.04
0.030568	0
0.030576	0
0.030584	0
0.030592	0
0.0306	0
0.030608	0
0.030616	0
0.030624	0
0.030632	0
0.03064	0
0.030648	0
0.030656	0
0.030664	0
0.030672	0
0.03068	0
0.030688	0
0.030696	0
0.030704	0
0.030712	0
0.03072	0
0.030728	0
0.030736	0
0.030744	0
0.030752	0
0.03076	0
0.030768	0
0.030776	0
0.030784	0
0.030792	0
0.0308	0.04
0.030808	0
0.030816	0
0.030824	0
0.030832	0
0.03084	0
0.030848	0
0.030856	0
0.030864	0
0.030872	0
0.03088	0
0.030888	0
0.030896	0
0.030904	0
0.030912	0
0.03092	0
0.030928	0
0.030936	0
0.030944	0
0.030952	0
0.03096	0
0.030968	0
0.030976	0
0.030984	0
0.030992	0
0.031	0
0.031008	0
0.031016	0
0.031024	0
0.031032	0
0.03104	0
0.031048	0
0.031056	0
0.031064	0
0.031072	0
0.03108	0
0.031088	0
0.031096	0
0.031104	0
0.031112	0
0.03112	0
0.031128	0
0.031136	0
0.031144	0
0.031152	0
0.03116	0
0.031168	0
0.031176	0
0.031184	0
0.031192	0
0.0312	0
0.031208	0
0.031216	0
0.031224	0
0.031232	0
0.03124	0
0.031248	0
0.031256	0
0.031264	0
0.031272	0
0.03128	0
0.031288	0
0.031296	0
0.031304	0
0.031312	0
0.03132	0
0.031328	0
0.031336	0
0.031344	0
0.031352	0
0.03136	0
0.031368	0
0.031376	0
0.031384	0
0.031392	0
0.0314	0
0.031408	0
0.031416	0
0.031424	0
0.031432	0
0.03144	0
0.031448	0
0.031456	0
0.031464	0
0.031472	0
0.03148	0
0.031488	0
0.031496	0
0.031504	0
0.031512	0
0.03152	0
0.031528	0
0.031536	0
0.031544	0
0.031552	0
0.03156	0
0.031568	0
0.031576	0
0.031584	0
0.031592	0
0.0316	0
0.031608	0
0.031616	0
0.031624	0
0.031632	0
0.03164	0
0.031648	0
0.031656	0
0.031664	0
0.031672	0
0.03168	0
0.031688	0
0.031696	0
0.031704	0
0.031712	0
0.03172	0
0.031728	0
0.031736	0
0.031744	0
0.031752	0
0.03176	0
0.031768	0
0.031776	0
0.031784	0
0.031792	0
0.0318	0
0.031808	0
0.031816	0
0.031824	0
0.031832	0
